split,sample_index,cyclone_id,t_zero,input_start,input_end,target_start,target_end,leakage_detected,reason
train,173,2013305N07141,2013-11-13 21:00:00,2013-11-12 21:00:00,2013-11-13 21:00:00,2013-11-14 03:00:00,2013-11-14 21:00:00,False,none
train,174,2013305N07141,2013-11-14 00:00:00,2013-11-13 00:00:00,2013-11-14 00:00:00,2013-11-14 06:00:00,2013-11-15 00:00:00,False,none
train,175,2013305N07141,2013-11-14 03:00:00,2013-11-13 03:00:00,2013-11-14 03:00:00,2013-11-14 09:00:00,2013-11-15 03:00:00,False,none
train,176,2013305N07141,2013-11-14 06:00:00,2013-11-13 06:00:00,2013-11-14 06:00:00,2013-11-14 12:00:00,2013-11-15 06:00:00,False,none
train,177,2013305N07141,2013-11-14 09:00:00,2013-11-13 09:00:00,2013-11-14 09:00:00,2013-11-14 15:00:00,2013-11-15 09:00:00,False,none
train,178,2013305N07141,2013-11-14 12:00:00,2013-11-13 12:00:00,2013-11-14 12:00:00,2013-11-14 18:00:00,2013-11-15 12:00:00,False,none
train,179,2013305N07141,2013-11-14 15:00:00,2013-11-13 15:00:00,2013-11-14 15:00:00,2013-11-14 21:00:00,2013-11-15 15:00:00,False,none
train,180,2013305N07141,2013-11-14 18:00:00,2013-11-13 18:00:00,2013-11-14 18:00:00,2013-11-15 00:00:00,2013-11-15 18:00:00,False,none
train,181,2013305N07141,2013-11-14 21:00:00,2013-11-13 21:00:00,2013-11-14 21:00:00,2013-11-15 03:00:00,2013-11-15 21:00:00,False,none
train,182,2013305N07141,2013-11-15 00:00:00,2013-11-14 00:00:00,2013-11-15 00:00:00,2013-11-15 06:00:00,2013-11-16 00:00:00,False,none
train,183,2013305N07141,2013-11-15 03:00:00,2013-11-14 03:00:00,2013-11-15 03:00:00,2013-11-15 09:00:00,2013-11-16 03:00:00,False,none
train,184,2013305N07141,2013-11-15 06:00:00,2013-11-14 06:00:00,2013-11-15 06:00:00,2013-11-15 12:00:00,2013-11-16 06:00:00,False,none
train,185,2013305N07141,2013-11-15 09:00:00,2013-11-14 09:00:00,2013-11-15 09:00:00,2013-11-15 15:00:00,2013-11-16 09:00:00,False,none
train,186,2013305N07141,2013-11-15 12:00:00,2013-11-14 12:00:00,2013-11-15 12:00:00,2013-11-15 18:00:00,2013-11-16 12:00:00,False,none
train,187,2013305N07141,2013-11-15 15:00:00,2013-11-14 15:00:00,2013-11-15 15:00:00,2013-11-15 21:00:00,2013-11-16 15:00:00,False,none
train,188,2013305N07141,2013-11-15 18:00:00,2013-11-14 18:00:00,2013-11-15 18:00:00,2013-11-16 00:00:00,2013-11-16 18:00:00,False,none
train,189,2013305N07141,2013-11-15 21:00:00,2013-11-14 21:00:00,2013-11-15 21:00:00,2013-11-16 03:00:00,2013-11-16 21:00:00,False,none
train,190,2013305N07141,2013-11-16 00:00:00,2013-11-15 00:00:00,2013-11-16 00:00:00,2013-11-16 06:00:00,2013-11-17 00:00:00,False,none
train,191,2013305N07141,2013-11-16 03:00:00,2013-11-15 03:00:00,2013-11-16 03:00:00,2013-11-16 09:00:00,2013-11-17 03:00:00,False,none
train,192,2013305N07141,2013-11-16 06:00:00,2013-11-15 06:00:00,2013-11-16 06:00:00,2013-11-16 12:00:00,2013-11-17 06:00:00,False,none
train,193,2013305N07141,2013-11-16 09:00:00,2013-11-15 09:00:00,2013-11-16 09:00:00,2013-11-16 15:00:00,2013-11-17 09:00:00,False,none
train,194,2013305N07141,2013-11-16 12:00:00,2013-11-15 12:00:00,2013-11-16 12:00:00,2013-11-16 18:00:00,2013-11-17 12:00:00,False,none
train,195,2013305N07141,2013-11-16 15:00:00,2013-11-15 15:00:00,2013-11-16 15:00:00,2013-11-16 21:00:00,2013-11-17 15:00:00,False,none
train,196,2013305N07141,2013-11-16 18:00:00,2013-11-15 18:00:00,2013-11-16 18:00:00,2013-11-17 00:00:00,2013-11-17 18:00:00,False,none
train,197,2013305N07141,2013-11-16 21:00:00,2013-11-15 21:00:00,2013-11-16 21:00:00,2013-11-17 03:00:00,2013-11-17 21:00:00,False,none
train,198,2013305N07141,2013-11-17 00:00:00,2013-11-16 00:00:00,2013-11-17 00:00:00,2013-11-17 06:00:00,2013-11-18 00:00:00,False,none
train,199,2013305N07141,2013-11-17 03:00:00,2013-11-16 03:00:00,2013-11-17 03:00:00,2013-11-17 09:00:00,2013-11-18 03:00:00,False,none
train,200,2013305N07141,2013-11-17 06:00:00,2013-11-16 06:00:00,2013-11-17 06:00:00,2013-11-17 12:00:00,2013-11-18 06:00:00,False,none
train,201,2013305N07141,2013-11-17 09:00:00,2013-11-16 09:00:00,2013-11-17 09:00:00,2013-11-17 15:00:00,2013-11-18 09:00:00,False,none
train,202,2013305N07141,2013-11-17 12:00:00,2013-11-16 12:00:00,2013-11-17 12:00:00,2013-11-17 18:00:00,2013-11-18 12:00:00,False,none
train,203,2013305N07141,2013-11-17 15:00:00,2013-11-16 15:00:00,2013-11-17 15:00:00,2013-11-17 21:00:00,2013-11-18 15:00:00,False,none
train,204,2013305N07141,2013-11-17 18:00:00,2013-11-16 18:00:00,2013-11-17 18:00:00,2013-11-18 00:00:00,2013-11-18 18:00:00,False,none
train,205,2013305N07141,2013-11-17 21:00:00,2013-11-16 21:00:00,2013-11-17 21:00:00,2013-11-18 03:00:00,2013-11-18 21:00:00,False,none
train,206,2013305N07141,2013-11-18 00:00:00,2013-11-17 00:00:00,2013-11-18 00:00:00,2013-11-18 06:00:00,2013-11-19 00:00:00,False,none
train,207,2013305N07141,2013-11-18 03:00:00,2013-11-17 03:00:00,2013-11-18 03:00:00,2013-11-18 09:00:00,2013-11-19 03:00:00,False,none
train,208,2013305N07141,2013-11-18 06:00:00,2013-11-17 06:00:00,2013-11-18 06:00:00,2013-11-18 12:00:00,2013-11-19 06:00:00,False,none
train,209,2013305N07141,2013-11-18 09:00:00,2013-11-17 09:00:00,2013-11-18 09:00:00,2013-11-18 15:00:00,2013-11-19 09:00:00,False,none
train,210,2013305N07141,2013-11-18 12:00:00,2013-11-17 12:00:00,2013-11-18 12:00:00,2013-11-18 18:00:00,2013-11-19 12:00:00,False,none
train,211,2013305N07141,2013-11-18 15:00:00,2013-11-17 15:00:00,2013-11-18 15:00:00,2013-11-18 21:00:00,2013-11-19 15:00:00,False,none
train,212,2013305N07141,2013-11-18 18:00:00,2013-11-17 18:00:00,2013-11-18 18:00:00,2013-11-19 00:00:00,2013-11-19 18:00:00,False,none
train,213,2013305N07141,2013-11-18 21:00:00,2013-11-17 21:00:00,2013-11-18 21:00:00,2013-11-19 03:00:00,2013-11-19 21:00:00,False,none
train,214,2013305N07141,2013-11-19 00:00:00,2013-11-18 00:00:00,2013-11-19 00:00:00,2013-11-19 06:00:00,2013-11-20 00:00:00,False,none
train,215,2013305N07141,2013-11-19 03:00:00,2013-11-18 03:00:00,2013-11-19 03:00:00,2013-11-19 09:00:00,2013-11-20 03:00:00,False,none
train,216,2013305N07141,2013-11-19 06:00:00,2013-11-18 06:00:00,2013-11-19 06:00:00,2013-11-19 12:00:00,2013-11-20 06:00:00,False,none
train,217,2013305N07141,2013-11-19 09:00:00,2013-11-18 09:00:00,2013-11-19 09:00:00,2013-11-19 15:00:00,2013-11-20 09:00:00,False,none
train,218,2013305N07141,2013-11-19 12:00:00,2013-11-18 12:00:00,2013-11-19 12:00:00,2013-11-19 18:00:00,2013-11-20 12:00:00,False,none
train,219,2013305N07141,2013-11-19 15:00:00,2013-11-18 15:00:00,2013-11-19 15:00:00,2013-11-19 21:00:00,2013-11-20 15:00:00,False,none
train,220,2013305N07141,2013-11-19 18:00:00,2013-11-18 18:00:00,2013-11-19 18:00:00,2013-11-20 00:00:00,2013-11-20 18:00:00,False,none
train,221,2013305N07141,2013-11-19 21:00:00,2013-11-18 21:00:00,2013-11-19 21:00:00,2013-11-20 03:00:00,2013-11-20 21:00:00,False,none
train,222,2013305N07141,2013-11-20 00:00:00,2013-11-19 00:00:00,2013-11-20 00:00:00,2013-11-20 06:00:00,2013-11-21 00:00:00,False,none
train,223,2013322N13090,2013-11-19 00:00:00,2013-11-18 00:00:00,2013-11-19 00:00:00,2013-11-19 06:00:00,2013-11-20 00:00:00,False,none
train,224,2013322N13090,2013-11-19 03:00:00,2013-11-18 03:00:00,2013-11-19 03:00:00,2013-11-19 09:00:00,2013-11-20 03:00:00,False,none
train,225,2013322N13090,2013-11-19 06:00:00,2013-11-18 06:00:00,2013-11-19 06:00:00,2013-11-19 12:00:00,2013-11-20 06:00:00,False,none
train,226,2013322N13090,2013-11-19 09:00:00,2013-11-18 09:00:00,2013-11-19 09:00:00,2013-11-19 15:00:00,2013-11-20 09:00:00,False,none
train,227,2013322N13090,2013-11-19 12:00:00,2013-11-18 12:00:00,2013-11-19 12:00:00,2013-11-19 18:00:00,2013-11-20 12:00:00,False,none
train,228,2013322N13090,2013-11-19 15:00:00,2013-11-18 15:00:00,2013-11-19 15:00:00,2013-11-19 21:00:00,2013-11-20 15:00:00,False,none
train,229,2013322N13090,2013-11-19 18:00:00,2013-11-18 18:00:00,2013-11-19 18:00:00,2013-11-20 00:00:00,2013-11-20 18:00:00,False,none
train,230,2013322N13090,2013-11-19 21:00:00,2013-11-18 21:00:00,2013-11-19 21:00:00,2013-11-20 03:00:00,2013-11-20 21:00:00,False,none
train,231,2013322N13090,2013-11-20 00:00:00,2013-11-19 00:00:00,2013-11-20 00:00:00,2013-11-20 06:00:00,2013-11-21 00:00:00,False,none
train,232,2013322N13090,2013-11-20 03:00:00,2013-11-19 03:00:00,2013-11-20 03:00:00,2013-11-20 09:00:00,2013-11-21 03:00:00,False,none
train,233,2013322N13090,2013-11-20 06:00:00,2013-11-19 06:00:00,2013-11-20 06:00:00,2013-11-20 12:00:00,2013-11-21 06:00:00,False,none
train,234,2013322N13090,2013-11-20 09:00:00,2013-11-19 09:00:00,2013-11-20 09:00:00,2013-11-20 15:00:00,2013-11-21 09:00:00,False,none
train,235,2013322N13090,2013-11-20 12:00:00,2013-11-19 12:00:00,2013-11-20 12:00:00,2013-11-20 18:00:00,2013-11-21 12:00:00,False,none
train,236,2013322N13090,2013-11-20 15:00:00,2013-11-19 15:00:00,2013-11-20 15:00:00,2013-11-20 21:00:00,2013-11-21 15:00:00,False,none
train,237,2013322N13090,2013-11-20 18:00:00,2013-11-19 18:00:00,2013-11-20 18:00:00,2013-11-21 00:00:00,2013-11-21 18:00:00,False,none
train,238,2013322N13090,2013-11-20 21:00:00,2013-11-19 21:00:00,2013-11-20 21:00:00,2013-11-21 03:00:00,2013-11-21 21:00:00,False,none
train,239,2013322N13090,2013-11-21 00:00:00,2013-11-20 00:00:00,2013-11-21 00:00:00,2013-11-21 06:00:00,2013-11-22 00:00:00,False,none
train,240,2013322N13090,2013-11-21 03:00:00,2013-11-20 03:00:00,2013-11-21 03:00:00,2013-11-21 09:00:00,2013-11-22 03:00:00,False,none
train,241,2013322N13090,2013-11-21 06:00:00,2013-11-20 06:00:00,2013-11-21 06:00:00,2013-11-21 12:00:00,2013-11-22 06:00:00,False,none
train,242,2013322N13090,2013-11-21 09:00:00,2013-11-20 09:00:00,2013-11-21 09:00:00,2013-11-21 15:00:00,2013-11-22 09:00:00,False,none
train,243,2013322N13090,2013-11-21 12:00:00,2013-11-20 12:00:00,2013-11-21 12:00:00,2013-11-21 18:00:00,2013-11-22 12:00:00,False,none
train,244,2013322N13090,2013-11-21 15:00:00,2013-11-20 15:00:00,2013-11-21 15:00:00,2013-11-21 21:00:00,2013-11-22 15:00:00,False,none
train,245,2013322N13090,2013-11-21 18:00:00,2013-11-20 18:00:00,2013-11-21 18:00:00,2013-11-22 00:00:00,2013-11-22 18:00:00,False,none
train,246,2013322N13090,2013-11-21 21:00:00,2013-11-20 21:00:00,2013-11-21 21:00:00,2013-11-22 03:00:00,2013-11-22 21:00:00,False,none
train,247,2013322N13090,2013-11-22 00:00:00,2013-11-21 00:00:00,2013-11-22 00:00:00,2013-11-22 06:00:00,2013-11-23 00:00:00,False,none
train,248,2013322N13090,2013-11-22 03:00:00,2013-11-21 03:00:00,2013-11-22 03:00:00,2013-11-22 09:00:00,2013-11-23 03:00:00,False,none
train,249,2013322N13090,2013-11-22 06:00:00,2013-11-21 06:00:00,2013-11-22 06:00:00,2013-11-22 12:00:00,2013-11-23 06:00:00,False,none
train,250,2013324N07103,2013-11-20 18:00:00,2013-11-19 18:00:00,2013-11-20 18:00:00,2013-11-21 00:00:00,2013-11-21 18:00:00,False,none
train,251,2013324N07103,2013-11-20 21:00:00,2013-11-19 21:00:00,2013-11-20 21:00:00,2013-11-21 03:00:00,2013-11-21 21:00:00,False,none
train,252,2013324N07103,2013-11-21 00:00:00,2013-11-20 00:00:00,2013-11-21 00:00:00,2013-11-21 06:00:00,2013-11-22 00:00:00,False,none
train,253,2013324N07103,2013-11-21 03:00:00,2013-11-20 03:00:00,2013-11-21 03:00:00,2013-11-21 09:00:00,2013-11-22 03:00:00,False,none
train,254,2013324N07103,2013-11-21 06:00:00,2013-11-20 06:00:00,2013-11-21 06:00:00,2013-11-21 12:00:00,2013-11-22 06:00:00,False,none
train,255,2013324N07103,2013-11-21 09:00:00,2013-11-20 09:00:00,2013-11-21 09:00:00,2013-11-21 15:00:00,2013-11-22 09:00:00,False,none
train,256,2013324N07103,2013-11-21 12:00:00,2013-11-20 12:00:00,2013-11-21 12:00:00,2013-11-21 18:00:00,2013-11-22 12:00:00,False,none
train,257,2013324N07103,2013-11-21 15:00:00,2013-11-20 15:00:00,2013-11-21 15:00:00,2013-11-21 21:00:00,2013-11-22 15:00:00,False,none
train,258,2013324N07103,2013-11-21 18:00:00,2013-11-20 18:00:00,2013-11-21 18:00:00,2013-11-22 00:00:00,2013-11-22 18:00:00,False,none
train,259,2013324N07103,2013-11-21 21:00:00,2013-11-20 21:00:00,2013-11-21 21:00:00,2013-11-22 03:00:00,2013-11-22 21:00:00,False,none
train,260,2013324N07103,2013-11-22 00:00:00,2013-11-21 00:00:00,2013-11-22 00:00:00,2013-11-22 06:00:00,2013-11-23 00:00:00,False,none
train,261,2013324N07103,2013-11-22 03:00:00,2013-11-21 03:00:00,2013-11-22 03:00:00,2013-11-22 09:00:00,2013-11-23 03:00:00,False,none
train,262,2013324N07103,2013-11-22 06:00:00,2013-11-21 06:00:00,2013-11-22 06:00:00,2013-11-22 12:00:00,2013-11-23 06:00:00,False,none
train,263,2013324N07103,2013-11-22 09:00:00,2013-11-21 09:00:00,2013-11-22 09:00:00,2013-11-22 15:00:00,2013-11-23 09:00:00,False,none
train,264,2013324N07103,2013-11-22 12:00:00,2013-11-21 12:00:00,2013-11-22 12:00:00,2013-11-22 18:00:00,2013-11-23 12:00:00,False,none
train,265,2013324N07103,2013-11-22 15:00:00,2013-11-21 15:00:00,2013-11-22 15:00:00,2013-11-22 21:00:00,2013-11-23 15:00:00,False,none
train,266,2013324N07103,2013-11-22 18:00:00,2013-11-21 18:00:00,2013-11-22 18:00:00,2013-11-23 00:00:00,2013-11-23 18:00:00,False,none
train,267,2013324N07103,2013-11-22 21:00:00,2013-11-21 21:00:00,2013-11-22 21:00:00,2013-11-23 03:00:00,2013-11-23 21:00:00,False,none
train,268,2013324N07103,2013-11-23 00:00:00,2013-11-22 00:00:00,2013-11-23 00:00:00,2013-11-23 06:00:00,2013-11-24 00:00:00,False,none
train,269,2013324N07103,2013-11-23 03:00:00,2013-11-22 03:00:00,2013-11-23 03:00:00,2013-11-23 09:00:00,2013-11-24 03:00:00,False,none
train,270,2013324N07103,2013-11-23 06:00:00,2013-11-22 06:00:00,2013-11-23 06:00:00,2013-11-23 12:00:00,2013-11-24 06:00:00,False,none
train,271,2013324N07103,2013-11-23 09:00:00,2013-11-22 09:00:00,2013-11-23 09:00:00,2013-11-23 15:00:00,2013-11-24 09:00:00,False,none
train,272,2013324N07103,2013-11-23 12:00:00,2013-11-22 12:00:00,2013-11-23 12:00:00,2013-11-23 18:00:00,2013-11-24 12:00:00,False,none
train,273,2013324N07103,2013-11-23 15:00:00,2013-11-22 15:00:00,2013-11-23 15:00:00,2013-11-23 21:00:00,2013-11-24 15:00:00,False,none
train,274,2013324N07103,2013-11-23 18:00:00,2013-11-22 18:00:00,2013-11-23 18:00:00,2013-11-24 00:00:00,2013-11-24 18:00:00,False,none
train,275,2013324N07103,2013-11-23 21:00:00,2013-11-22 21:00:00,2013-11-23 21:00:00,2013-11-24 03:00:00,2013-11-24 21:00:00,False,none
train,276,2013324N07103,2013-11-24 00:00:00,2013-11-23 00:00:00,2013-11-24 00:00:00,2013-11-24 06:00:00,2013-11-25 00:00:00,False,none
train,277,2013324N07103,2013-11-24 03:00:00,2013-11-23 03:00:00,2013-11-24 03:00:00,2013-11-24 09:00:00,2013-11-25 03:00:00,False,none
train,278,2013324N07103,2013-11-24 06:00:00,2013-11-23 06:00:00,2013-11-24 06:00:00,2013-11-24 12:00:00,2013-11-25 06:00:00,False,none
train,279,2013324N07103,2013-11-24 09:00:00,2013-11-23 09:00:00,2013-11-24 09:00:00,2013-11-24 15:00:00,2013-11-25 09:00:00,False,none
train,280,2013324N07103,2013-11-24 12:00:00,2013-11-23 12:00:00,2013-11-24 12:00:00,2013-11-24 18:00:00,2013-11-25 12:00:00,False,none
train,281,2013324N07103,2013-11-24 15:00:00,2013-11-23 15:00:00,2013-11-24 15:00:00,2013-11-24 21:00:00,2013-11-25 15:00:00,False,none
train,282,2013324N07103,2013-11-24 18:00:00,2013-11-23 18:00:00,2013-11-24 18:00:00,2013-11-25 00:00:00,2013-11-25 18:00:00,False,none
train,283,2013324N07103,2013-11-24 21:00:00,2013-11-23 21:00:00,2013-11-24 21:00:00,2013-11-25 03:00:00,2013-11-25 21:00:00,False,none
train,284,2013324N07103,2013-11-25 00:00:00,2013-11-24 00:00:00,2013-11-25 00:00:00,2013-11-25 06:00:00,2013-11-26 00:00:00,False,none
train,285,2013324N07103,2013-11-25 03:00:00,2013-11-24 03:00:00,2013-11-25 03:00:00,2013-11-25 09:00:00,2013-11-26 03:00:00,False,none
train,286,2013324N07103,2013-11-25 06:00:00,2013-11-24 06:00:00,2013-11-25 06:00:00,2013-11-25 12:00:00,2013-11-26 06:00:00,False,none
train,287,2013324N07103,2013-11-25 09:00:00,2013-11-24 09:00:00,2013-11-25 09:00:00,2013-11-25 15:00:00,2013-11-26 09:00:00,False,none
train,288,2013324N07103,2013-11-25 12:00:00,2013-11-24 12:00:00,2013-11-25 12:00:00,2013-11-25 18:00:00,2013-11-26 12:00:00,False,none
train,289,2013324N07103,2013-11-25 15:00:00,2013-11-24 15:00:00,2013-11-25 15:00:00,2013-11-25 21:00:00,2013-11-26 15:00:00,False,none
train,290,2013324N07103,2013-11-25 18:00:00,2013-11-24 18:00:00,2013-11-25 18:00:00,2013-11-26 00:00:00,2013-11-26 18:00:00,False,none
train,291,2013324N07103,2013-11-25 21:00:00,2013-11-24 21:00:00,2013-11-25 21:00:00,2013-11-26 03:00:00,2013-11-26 21:00:00,False,none
train,292,2013324N07103,2013-11-26 00:00:00,2013-11-25 00:00:00,2013-11-26 00:00:00,2013-11-26 06:00:00,2013-11-27 00:00:00,False,none
train,293,2013324N07103,2013-11-26 03:00:00,2013-11-25 03:00:00,2013-11-26 03:00:00,2013-11-26 09:00:00,2013-11-27 03:00:00,False,none
train,294,2013324N07103,2013-11-26 06:00:00,2013-11-25 06:00:00,2013-11-26 06:00:00,2013-11-26 12:00:00,2013-11-27 06:00:00,False,none
train,295,2013324N07103,2013-11-26 09:00:00,2013-11-25 09:00:00,2013-11-26 09:00:00,2013-11-26 15:00:00,2013-11-27 09:00:00,False,none
train,296,2013324N07103,2013-11-26 12:00:00,2013-11-25 12:00:00,2013-11-26 12:00:00,2013-11-26 18:00:00,2013-11-27 12:00:00,False,none
train,297,2013324N07103,2013-11-26 15:00:00,2013-11-25 15:00:00,2013-11-26 15:00:00,2013-11-26 21:00:00,2013-11-27 15:00:00,False,none
train,298,2013324N07103,2013-11-26 18:00:00,2013-11-25 18:00:00,2013-11-26 18:00:00,2013-11-27 00:00:00,2013-11-27 18:00:00,False,none
train,299,2013324N07103,2013-11-26 21:00:00,2013-11-25 21:00:00,2013-11-26 21:00:00,2013-11-27 03:00:00,2013-11-27 21:00:00,False,none
train,300,2013324N07103,2013-11-27 00:00:00,2013-11-26 00:00:00,2013-11-27 00:00:00,2013-11-27 06:00:00,2013-11-28 00:00:00,False,none
train,301,2013324N07103,2013-11-27 03:00:00,2013-11-26 03:00:00,2013-11-27 03:00:00,2013-11-27 09:00:00,2013-11-28 03:00:00,False,none
train,302,2013324N07103,2013-11-27 06:00:00,2013-11-26 06:00:00,2013-11-27 06:00:00,2013-11-27 12:00:00,2013-11-28 06:00:00,False,none
train,303,2013324N07103,2013-11-27 09:00:00,2013-11-26 09:00:00,2013-11-27 09:00:00,2013-11-27 15:00:00,2013-11-28 09:00:00,False,none
train,304,2013324N07103,2013-11-27 12:00:00,2013-11-26 12:00:00,2013-11-27 12:00:00,2013-11-27 18:00:00,2013-11-28 12:00:00,False,none
train,305,2013324N07103,2013-11-27 15:00:00,2013-11-26 15:00:00,2013-11-27 15:00:00,2013-11-27 21:00:00,2013-11-28 15:00:00,False,none
train,306,2013324N07103,2013-11-27 18:00:00,2013-11-26 18:00:00,2013-11-27 18:00:00,2013-11-28 00:00:00,2013-11-28 18:00:00,False,none
train,307,2013324N07103,2013-11-27 21:00:00,2013-11-26 21:00:00,2013-11-27 21:00:00,2013-11-28 03:00:00,2013-11-28 21:00:00,False,none
train,308,2013324N07103,2013-11-28 00:00:00,2013-11-27 00:00:00,2013-11-28 00:00:00,2013-11-28 06:00:00,2013-11-29 00:00:00,False,none
train,309,2013339N09084,2013-12-06 00:00:00,2013-12-05 00:00:00,2013-12-06 00:00:00,2013-12-06 06:00:00,2013-12-07 00:00:00,False,none
train,310,2013339N09084,2013-12-06 03:00:00,2013-12-05 03:00:00,2013-12-06 03:00:00,2013-12-06 09:00:00,2013-12-07 03:00:00,False,none
train,311,2013339N09084,2013-12-06 06:00:00,2013-12-05 06:00:00,2013-12-06 06:00:00,2013-12-06 12:00:00,2013-12-07 06:00:00,False,none
train,312,2013339N09084,2013-12-06 09:00:00,2013-12-05 09:00:00,2013-12-06 09:00:00,2013-12-06 15:00:00,2013-12-07 09:00:00,False,none
train,313,2013339N09084,2013-12-06 12:00:00,2013-12-05 12:00:00,2013-12-06 12:00:00,2013-12-06 18:00:00,2013-12-07 12:00:00,False,none
train,314,2013339N09084,2013-12-06 15:00:00,2013-12-05 15:00:00,2013-12-06 15:00:00,2013-12-06 21:00:00,2013-12-07 15:00:00,False,none
train,315,2013339N09084,2013-12-06 18:00:00,2013-12-05 18:00:00,2013-12-06 18:00:00,2013-12-07 00:00:00,2013-12-07 18:00:00,False,none
train,316,2013339N09084,2013-12-06 21:00:00,2013-12-05 21:00:00,2013-12-06 21:00:00,2013-12-07 03:00:00,2013-12-07 21:00:00,False,none
train,317,2013339N09084,2013-12-07 00:00:00,2013-12-06 00:00:00,2013-12-07 00:00:00,2013-12-07 06:00:00,2013-12-08 00:00:00,False,none
train,318,2013339N09084,2013-12-07 03:00:00,2013-12-06 03:00:00,2013-12-07 03:00:00,2013-12-07 09:00:00,2013-12-08 03:00:00,False,none
train,319,2013339N09084,2013-12-07 06:00:00,2013-12-06 06:00:00,2013-12-07 06:00:00,2013-12-07 12:00:00,2013-12-08 06:00:00,False,none
train,320,2013339N09084,2013-12-07 09:00:00,2013-12-06 09:00:00,2013-12-07 09:00:00,2013-12-07 15:00:00,2013-12-08 09:00:00,False,none
train,321,2013339N09084,2013-12-07 12:00:00,2013-12-06 12:00:00,2013-12-07 12:00:00,2013-12-07 18:00:00,2013-12-08 12:00:00,False,none
train,322,2013339N09084,2013-12-07 15:00:00,2013-12-06 15:00:00,2013-12-07 15:00:00,2013-12-07 21:00:00,2013-12-08 15:00:00,False,none
train,323,2013339N09084,2013-12-07 18:00:00,2013-12-06 18:00:00,2013-12-07 18:00:00,2013-12-08 00:00:00,2013-12-08 18:00:00,False,none
train,324,2013339N09084,2013-12-07 21:00:00,2013-12-06 21:00:00,2013-12-07 21:00:00,2013-12-08 03:00:00,2013-12-08 21:00:00,False,none
train,325,2013339N09084,2013-12-08 00:00:00,2013-12-07 00:00:00,2013-12-08 00:00:00,2013-12-08 06:00:00,2013-12-09 00:00:00,False,none
train,326,2013339N09084,2013-12-08 03:00:00,2013-12-07 03:00:00,2013-12-08 03:00:00,2013-12-08 09:00:00,2013-12-09 03:00:00,False,none
train,327,2013339N09084,2013-12-08 06:00:00,2013-12-07 06:00:00,2013-12-08 06:00:00,2013-12-08 12:00:00,2013-12-09 06:00:00,False,none
train,328,2013339N09084,2013-12-08 09:00:00,2013-12-07 09:00:00,2013-12-08 09:00:00,2013-12-08 15:00:00,2013-12-09 09:00:00,False,none
train,329,2013339N09084,2013-12-08 12:00:00,2013-12-07 12:00:00,2013-12-08 12:00:00,2013-12-08 18:00:00,2013-12-09 12:00:00,False,none
train,330,2013339N09084,2013-12-08 15:00:00,2013-12-07 15:00:00,2013-12-08 15:00:00,2013-12-08 21:00:00,2013-12-09 15:00:00,False,none
train,331,2013339N09084,2013-12-08 18:00:00,2013-12-07 18:00:00,2013-12-08 18:00:00,2013-12-09 00:00:00,2013-12-09 18:00:00,False,none
train,332,2013339N09084,2013-12-08 21:00:00,2013-12-07 21:00:00,2013-12-08 21:00:00,2013-12-09 03:00:00,2013-12-09 21:00:00,False,none
train,333,2013339N09084,2013-12-09 00:00:00,2013-12-08 00:00:00,2013-12-09 00:00:00,2013-12-09 06:00:00,2013-12-10 00:00:00,False,none
