sample_id,SID,input_start_time,input_end_time,target_6h_time,target_12h_time,target_24h_time
188,1983216N23088,1983-08-08 00:00:00,1983-08-09 00:00:00,1983-08-09 06:00:00,1983-08-09 12:00:00,1983-08-10 00:00:00
189,1983216N23088,1983-08-08 03:00:00,1983-08-09 03:00:00,1983-08-09 09:00:00,1983-08-09 15:00:00,1983-08-10 03:00:00
190,1983216N23088,1983-08-08 06:00:00,1983-08-09 06:00:00,1983-08-09 12:00:00,1983-08-09 18:00:00,1983-08-10 06:00:00
191,1983216N23088,1983-08-08 09:00:00,1983-08-09 09:00:00,1983-08-09 15:00:00,1983-08-09 21:00:00,1983-08-10 09:00:00
192,1983216N23088,1983-08-08 12:00:00,1983-08-09 12:00:00,1983-08-09 18:00:00,1983-08-10 00:00:00,1983-08-10 12:00:00
193,1983216N23088,1983-08-08 15:00:00,1983-08-09 15:00:00,1983-08-09 21:00:00,1983-08-10 03:00:00,1983-08-10 15:00:00
194,1983216N23088,1983-08-08 18:00:00,1983-08-09 18:00:00,1983-08-10 00:00:00,1983-08-10 06:00:00,1983-08-10 18:00:00
195,1983274N18089,1983-10-01 00:00:00,1983-10-02 00:00:00,1983-10-02 06:00:00,1983-10-02 12:00:00,1983-10-03 00:00:00
196,1983274N18089,1983-10-01 03:00:00,1983-10-02 03:00:00,1983-10-02 09:00:00,1983-10-02 15:00:00,1983-10-03 03:00:00
197,1983274N18089,1983-10-01 06:00:00,1983-10-02 06:00:00,1983-10-02 12:00:00,1983-10-02 18:00:00,1983-10-03 06:00:00
198,1983274N18089,1983-10-01 09:00:00,1983-10-02 09:00:00,1983-10-02 15:00:00,1983-10-02 21:00:00,1983-10-03 09:00:00
199,1983274N18089,1983-10-01 12:00:00,1983-10-02 12:00:00,1983-10-02 18:00:00,1983-10-03 00:00:00,1983-10-03 12:00:00
200,1983274N18089,1983-10-01 15:00:00,1983-10-02 15:00:00,1983-10-02 21:00:00,1983-10-03 03:00:00,1983-10-03 15:00:00
201,1983274N18089,1983-10-01 18:00:00,1983-10-02 18:00:00,1983-10-03 00:00:00,1983-10-03 06:00:00,1983-10-03 18:00:00
202,1983274N18089,1983-10-01 21:00:00,1983-10-02 21:00:00,1983-10-03 03:00:00,1983-10-03 09:00:00,1983-10-03 21:00:00
203,1983274N18089,1983-10-02 00:00:00,1983-10-03 00:00:00,1983-10-03 06:00:00,1983-10-03 12:00:00,1983-10-04 00:00:00
204,1983276N06130,1983-10-03 00:00:00,1983-10-04 00:00:00,1983-10-04 06:00:00,1983-10-04 12:00:00,1983-10-05 00:00:00
205,1983276N06130,1983-10-03 03:00:00,1983-10-04 03:00:00,1983-10-04 09:00:00,1983-10-04 15:00:00,1983-10-05 03:00:00
206,1983276N06130,1983-10-03 06:00:00,1983-10-04 06:00:00,1983-10-04 12:00:00,1983-10-04 18:00:00,1983-10-05 06:00:00
207,1983276N06130,1983-10-03 09:00:00,1983-10-04 09:00:00,1983-10-04 15:00:00,1983-10-04 21:00:00,1983-10-05 09:00:00
208,1983276N06130,1983-10-03 12:00:00,1983-10-04 12:00:00,1983-10-04 18:00:00,1983-10-05 00:00:00,1983-10-05 12:00:00
209,1983276N06130,1983-10-03 15:00:00,1983-10-04 15:00:00,1983-10-04 21:00:00,1983-10-05 03:00:00,1983-10-05 15:00:00
210,1983276N06130,1983-10-03 18:00:00,1983-10-04 18:00:00,1983-10-05 00:00:00,1983-10-05 06:00:00,1983-10-05 18:00:00
211,1983276N06130,1983-10-03 21:00:00,1983-10-04 21:00:00,1983-10-05 03:00:00,1983-10-05 09:00:00,1983-10-05 21:00:00
212,1983276N06130,1983-10-04 00:00:00,1983-10-05 00:00:00,1983-10-05 06:00:00,1983-10-05 12:00:00,1983-10-06 00:00:00
213,1983276N06130,1983-10-04 03:00:00,1983-10-05 03:00:00,1983-10-05 09:00:00,1983-10-05 15:00:00,1983-10-06 03:00:00
214,1983276N06130,1983-10-06 12:00:00,1983-10-07 12:00:00,1983-10-07 18:00:00,1983-10-08 00:00:00,1983-10-08 12:00:00
215,1983276N06130,1983-10-06 15:00:00,1983-10-07 15:00:00,1983-10-07 21:00:00,1983-10-08 03:00:00,1983-10-08 15:00:00
216,1983276N06130,1983-10-06 18:00:00,1983-10-07 18:00:00,1983-10-08 00:00:00,1983-10-08 06:00:00,1983-10-08 18:00:00
217,1983276N06130,1983-10-06 21:00:00,1983-10-07 21:00:00,1983-10-08 03:00:00,1983-10-08 09:00:00,1983-10-08 21:00:00
218,1983276N06130,1983-10-07 00:00:00,1983-10-08 00:00:00,1983-10-08 06:00:00,1983-10-08 12:00:00,1983-10-09 00:00:00
219,1983276N06130,1983-10-07 03:00:00,1983-10-08 03:00:00,1983-10-08 09:00:00,1983-10-08 15:00:00,1983-10-09 03:00:00
220,1983276N06130,1983-10-07 06:00:00,1983-10-08 06:00:00,1983-10-08 12:00:00,1983-10-08 18:00:00,1983-10-09 06:00:00
221,1983276N06130,1983-10-07 09:00:00,1983-10-08 09:00:00,1983-10-08 15:00:00,1983-10-08 21:00:00,1983-10-09 09:00:00
222,1983276N06130,1983-10-07 12:00:00,1983-10-08 12:00:00,1983-10-08 18:00:00,1983-10-09 00:00:00,1983-10-09 12:00:00
223,1983276N06130,1983-10-07 15:00:00,1983-10-08 15:00:00,1983-10-08 21:00:00,1983-10-09 03:00:00,1983-10-09 15:00:00
224,1983282N09155,1983-10-09 00:00:00,1983-10-10 00:00:00,1983-10-10 06:00:00,1983-10-10 12:00:00,1983-10-11 00:00:00
225,1983282N09155,1983-10-09 03:00:00,1983-10-10 03:00:00,1983-10-10 09:00:00,1983-10-10 15:00:00,1983-10-11 03:00:00
226,1983282N09155,1983-10-09 06:00:00,1983-10-10 06:00:00,1983-10-10 12:00:00,1983-10-10 18:00:00,1983-10-11 06:00:00
227,1983282N09155,1983-10-09 09:00:00,1983-10-10 09:00:00,1983-10-10 15:00:00,1983-10-10 21:00:00,1983-10-11 09:00:00
228,1983282N09155,1983-10-09 12:00:00,1983-10-10 12:00:00,1983-10-10 18:00:00,1983-10-11 00:00:00,1983-10-11 12:00:00
229,1983282N09155,1983-10-09 15:00:00,1983-10-10 15:00:00,1983-10-10 21:00:00,1983-10-11 03:00:00,1983-10-11 15:00:00
230,1983282N09155,1983-10-09 18:00:00,1983-10-10 18:00:00,1983-10-11 00:00:00,1983-10-11 06:00:00,1983-10-11 18:00:00
231,1983282N09155,1983-10-09 21:00:00,1983-10-10 21:00:00,1983-10-11 03:00:00,1983-10-11 09:00:00,1983-10-11 21:00:00
232,1983282N09155,1983-10-10 00:00:00,1983-10-11 00:00:00,1983-10-11 06:00:00,1983-10-11 12:00:00,1983-10-12 00:00:00
233,1983282N09155,1983-10-10 03:00:00,1983-10-11 03:00:00,1983-10-11 09:00:00,1983-10-11 15:00:00,1983-10-12 03:00:00
234,1983282N09155,1983-10-10 06:00:00,1983-10-11 06:00:00,1983-10-11 12:00:00,1983-10-11 18:00:00,1983-10-12 06:00:00
235,1983282N09155,1983-10-10 09:00:00,1983-10-11 09:00:00,1983-10-11 15:00:00,1983-10-11 21:00:00,1983-10-12 09:00:00
236,1983282N09155,1983-10-10 12:00:00,1983-10-11 12:00:00,1983-10-11 18:00:00,1983-10-12 00:00:00,1983-10-12 12:00:00
237,1983282N09155,1983-10-10 15:00:00,1983-10-11 15:00:00,1983-10-11 21:00:00,1983-10-12 03:00:00,1983-10-12 15:00:00
238,1983282N09155,1983-10-10 18:00:00,1983-10-11 18:00:00,1983-10-12 00:00:00,1983-10-12 06:00:00,1983-10-12 18:00:00
239,1983282N09155,1983-10-10 21:00:00,1983-10-11 21:00:00,1983-10-12 03:00:00,1983-10-12 09:00:00,1983-10-12 21:00:00
240,1983282N09155,1983-10-11 00:00:00,1983-10-12 00:00:00,1983-10-12 06:00:00,1983-10-12 12:00:00,1983-10-13 00:00:00
241,1983282N09155,1983-10-11 03:00:00,1983-10-12 03:00:00,1983-10-12 09:00:00,1983-10-12 15:00:00,1983-10-13 03:00:00
242,1983282N09155,1983-10-11 06:00:00,1983-10-12 06:00:00,1983-10-12 12:00:00,1983-10-12 18:00:00,1983-10-13 06:00:00
243,1983282N09155,1983-10-11 09:00:00,1983-10-12 09:00:00,1983-10-12 15:00:00,1983-10-12 21:00:00,1983-10-13 09:00:00
244,1983282N09155,1983-10-11 12:00:00,1983-10-12 12:00:00,1983-10-12 18:00:00,1983-10-13 00:00:00,1983-10-13 12:00:00
245,1983282N09155,1983-10-11 15:00:00,1983-10-12 15:00:00,1983-10-12 21:00:00,1983-10-13 03:00:00,1983-10-13 15:00:00
246,1983282N09155,1983-10-11 18:00:00,1983-10-12 18:00:00,1983-10-13 00:00:00,1983-10-13 06:00:00,1983-10-13 18:00:00
247,1983282N09155,1983-10-11 21:00:00,1983-10-12 21:00:00,1983-10-13 03:00:00,1983-10-13 09:00:00,1983-10-13 21:00:00
248,1983282N09155,1983-10-12 00:00:00,1983-10-13 00:00:00,1983-10-13 06:00:00,1983-10-13 12:00:00,1983-10-14 00:00:00
249,1983282N09155,1983-10-12 03:00:00,1983-10-13 03:00:00,1983-10-13 09:00:00,1983-10-13 15:00:00,1983-10-14 03:00:00
250,1983282N09155,1983-10-12 06:00:00,1983-10-13 06:00:00,1983-10-13 12:00:00,1983-10-13 18:00:00,1983-10-14 06:00:00
251,1983282N09155,1983-10-12 09:00:00,1983-10-13 09:00:00,1983-10-13 15:00:00,1983-10-13 21:00:00,1983-10-14 09:00:00
252,1983282N09155,1983-10-12 12:00:00,1983-10-13 12:00:00,1983-10-13 18:00:00,1983-10-14 00:00:00,1983-10-14 12:00:00
253,1983282N09155,1983-10-12 15:00:00,1983-10-13 15:00:00,1983-10-13 21:00:00,1983-10-14 03:00:00,1983-10-14 15:00:00
254,1983282N09155,1983-10-12 18:00:00,1983-10-13 18:00:00,1983-10-14 00:00:00,1983-10-14 06:00:00,1983-10-14 18:00:00
255,1983282N09155,1983-10-12 21:00:00,1983-10-13 21:00:00,1983-10-14 03:00:00,1983-10-14 09:00:00,1983-10-14 21:00:00
256,1983282N09155,1983-10-15 18:00:00,1983-10-16 18:00:00,1983-10-17 00:00:00,1983-10-17 06:00:00,1983-10-17 18:00:00
257,1983282N09155,1983-10-15 21:00:00,1983-10-16 21:00:00,1983-10-17 03:00:00,1983-10-17 09:00:00,1983-10-17 21:00:00
258,1983282N09155,1983-10-16 00:00:00,1983-10-17 00:00:00,1983-10-17 06:00:00,1983-10-17 12:00:00,1983-10-18 00:00:00
259,1983282N09155,1983-10-16 03:00:00,1983-10-17 03:00:00,1983-10-17 09:00:00,1983-10-17 15:00:00,1983-10-18 03:00:00
260,1983309N10091,1983-11-05 06:00:00,1983-11-06 06:00:00,1983-11-06 12:00:00,1983-11-06 18:00:00,1983-11-07 06:00:00
261,1983309N10091,1983-11-05 09:00:00,1983-11-06 09:00:00,1983-11-06 15:00:00,1983-11-06 21:00:00,1983-11-07 09:00:00
262,1983309N10091,1983-11-05 12:00:00,1983-11-06 12:00:00,1983-11-06 18:00:00,1983-11-07 00:00:00,1983-11-07 12:00:00
263,1983309N10091,1983-11-05 15:00:00,1983-11-06 15:00:00,1983-11-06 21:00:00,1983-11-07 03:00:00,1983-11-07 15:00:00
264,1983309N10091,1983-11-05 18:00:00,1983-11-06 18:00:00,1983-11-07 00:00:00,1983-11-07 06:00:00,1983-11-07 18:00:00
265,1983309N10091,1983-11-05 21:00:00,1983-11-06 21:00:00,1983-11-07 03:00:00,1983-11-07 09:00:00,1983-11-07 21:00:00
266,1983309N10091,1983-11-06 00:00:00,1983-11-07 00:00:00,1983-11-07 06:00:00,1983-11-07 12:00:00,1983-11-08 00:00:00
267,1983309N10091,1983-11-06 03:00:00,1983-11-07 03:00:00,1983-11-07 09:00:00,1983-11-07 15:00:00,1983-11-08 03:00:00
268,1983309N10091,1983-11-06 06:00:00,1983-11-07 06:00:00,1983-11-07 12:00:00,1983-11-07 18:00:00,1983-11-08 06:00:00
269,1983309N10091,1983-11-06 09:00:00,1983-11-07 09:00:00,1983-11-07 15:00:00,1983-11-07 21:00:00,1983-11-08 09:00:00
270,1983309N10091,1983-11-06 12:00:00,1983-11-07 12:00:00,1983-11-07 18:00:00,1983-11-08 00:00:00,1983-11-08 12:00:00
271,1983309N10091,1983-11-06 15:00:00,1983-11-07 15:00:00,1983-11-07 21:00:00,1983-11-08 03:00:00,1983-11-08 15:00:00
272,1983309N10091,1983-11-06 18:00:00,1983-11-07 18:00:00,1983-11-08 00:00:00,1983-11-08 06:00:00,1983-11-08 18:00:00
273,1983309N10091,1983-11-06 21:00:00,1983-11-07 21:00:00,1983-11-08 03:00:00,1983-11-08 09:00:00,1983-11-08 21:00:00
274,1983309N10091,1983-11-07 00:00:00,1983-11-08 00:00:00,1983-11-08 06:00:00,1983-11-08 12:00:00,1983-11-09 00:00:00
275,1983309N10091,1983-11-07 03:00:00,1983-11-08 03:00:00,1983-11-08 09:00:00,1983-11-08 15:00:00,1983-11-09 03:00:00
276,1983309N10091,1983-11-07 06:00:00,1983-11-08 06:00:00,1983-11-08 12:00:00,1983-11-08 18:00:00,1983-11-09 06:00:00
277,1983309N10091,1983-11-07 09:00:00,1983-11-08 09:00:00,1983-11-08 15:00:00,1983-11-08 21:00:00,1983-11-09 09:00:00
278,1983309N10091,1983-11-07 12:00:00,1983-11-08 12:00:00,1983-11-08 18:00:00,1983-11-09 00:00:00,1983-11-09 12:00:00
279,1983309N10091,1983-11-07 15:00:00,1983-11-08 15:00:00,1983-11-08 21:00:00,1983-11-09 03:00:00,1983-11-09 15:00:00
280,1983309N10091,1983-11-07 18:00:00,1983-11-08 18:00:00,1983-11-09 00:00:00,1983-11-09 06:00:00,1983-11-09 18:00:00
281,1984145N11056,1984-05-23 12:00:00,1984-05-24 12:00:00,1984-05-24 18:00:00,1984-05-25 00:00:00,1984-05-25 12:00:00
282,1984145N11056,1984-05-23 15:00:00,1984-05-24 15:00:00,1984-05-24 21:00:00,1984-05-25 03:00:00,1984-05-25 15:00:00
283,1984145N11056,1984-05-23 18:00:00,1984-05-24 18:00:00,1984-05-25 00:00:00,1984-05-25 06:00:00,1984-05-25 18:00:00
284,1984145N11056,1984-05-23 21:00:00,1984-05-24 21:00:00,1984-05-25 03:00:00,1984-05-25 09:00:00,1984-05-25 21:00:00
285,1984145N11056,1984-05-24 00:00:00,1984-05-25 00:00:00,1984-05-25 06:00:00,1984-05-25 12:00:00,1984-05-26 00:00:00
286,1984145N11056,1984-05-24 03:00:00,1984-05-25 03:00:00,1984-05-25 09:00:00,1984-05-25 15:00:00,1984-05-26 03:00:00
287,1984145N11056,1984-05-24 06:00:00,1984-05-25 06:00:00,1984-05-25 12:00:00,1984-05-25 18:00:00,1984-05-26 06:00:00
288,1984145N11056,1984-05-24 09:00:00,1984-05-25 09:00:00,1984-05-25 15:00:00,1984-05-25 21:00:00,1984-05-26 09:00:00
289,1984145N11056,1984-05-24 12:00:00,1984-05-25 12:00:00,1984-05-25 18:00:00,1984-05-26 00:00:00,1984-05-26 12:00:00
290,1984145N11056,1984-05-24 15:00:00,1984-05-25 15:00:00,1984-05-25 21:00:00,1984-05-26 03:00:00,1984-05-26 15:00:00
291,1984145N11056,1984-05-24 18:00:00,1984-05-25 18:00:00,1984-05-26 00:00:00,1984-05-26 06:00:00,1984-05-26 18:00:00
292,1984145N11056,1984-05-24 21:00:00,1984-05-25 21:00:00,1984-05-26 03:00:00,1984-05-26 09:00:00,1984-05-26 21:00:00
293,1984145N11056,1984-05-25 00:00:00,1984-05-26 00:00:00,1984-05-26 06:00:00,1984-05-26 12:00:00,1984-05-27 00:00:00
294,1984145N11056,1984-05-25 03:00:00,1984-05-26 03:00:00,1984-05-26 09:00:00,1984-05-26 15:00:00,1984-05-27 03:00:00
295,1984145N11056,1984-05-25 06:00:00,1984-05-26 06:00:00,1984-05-26 12:00:00,1984-05-26 18:00:00,1984-05-27 06:00:00
296,1984145N11056,1984-05-25 09:00:00,1984-05-26 09:00:00,1984-05-26 15:00:00,1984-05-26 21:00:00,1984-05-27 09:00:00
297,1984145N11056,1984-05-25 12:00:00,1984-05-26 12:00:00,1984-05-26 18:00:00,1984-05-27 00:00:00,1984-05-27 12:00:00
298,1984145N11056,1984-05-25 15:00:00,1984-05-26 15:00:00,1984-05-26 21:00:00,1984-05-27 03:00:00,1984-05-27 15:00:00
299,1984145N11056,1984-05-25 18:00:00,1984-05-26 18:00:00,1984-05-27 00:00:00,1984-05-27 06:00:00,1984-05-27 18:00:00
300,1984145N11056,1984-05-25 21:00:00,1984-05-26 21:00:00,1984-05-27 03:00:00,1984-05-27 09:00:00,1984-05-27 21:00:00
301,1984145N11056,1984-05-26 00:00:00,1984-05-27 00:00:00,1984-05-27 06:00:00,1984-05-27 12:00:00,1984-05-28 00:00:00
302,1984145N11056,1984-05-26 03:00:00,1984-05-27 03:00:00,1984-05-27 09:00:00,1984-05-27 15:00:00,1984-05-28 03:00:00
303,1984145N11056,1984-05-26 06:00:00,1984-05-27 06:00:00,1984-05-27 12:00:00,1984-05-27 18:00:00,1984-05-28 06:00:00
304,1984169N20137,1984-06-18 18:00:00,1984-06-19 18:00:00,1984-06-20 00:00:00,1984-06-20 06:00:00,1984-06-20 18:00:00
305,1984169N20137,1984-06-18 21:00:00,1984-06-19 21:00:00,1984-06-20 03:00:00,1984-06-20 09:00:00,1984-06-20 21:00:00
306,1984169N20137,1984-06-19 00:00:00,1984-06-20 00:00:00,1984-06-20 06:00:00,1984-06-20 12:00:00,1984-06-21 00:00:00
307,1984169N20137,1984-06-19 03:00:00,1984-06-20 03:00:00,1984-06-20 09:00:00,1984-06-20 15:00:00,1984-06-21 03:00:00
308,1984169N20137,1984-06-19 06:00:00,1984-06-20 06:00:00,1984-06-20 12:00:00,1984-06-20 18:00:00,1984-06-21 06:00:00
309,1984169N20137,1984-06-19 09:00:00,1984-06-20 09:00:00,1984-06-20 15:00:00,1984-06-20 21:00:00,1984-06-21 09:00:00
310,1984169N20137,1984-06-19 12:00:00,1984-06-20 12:00:00,1984-06-20 18:00:00,1984-06-21 00:00:00,1984-06-21 12:00:00
311,1984169N20137,1984-06-19 15:00:00,1984-06-20 15:00:00,1984-06-20 21:00:00,1984-06-21 03:00:00,1984-06-21 15:00:00
312,1984169N20137,1984-06-19 18:00:00,1984-06-20 18:00:00,1984-06-21 00:00:00,1984-06-21 06:00:00,1984-06-21 18:00:00
313,1984169N20137,1984-06-19 21:00:00,1984-06-20 21:00:00,1984-06-21 03:00:00,1984-06-21 09:00:00,1984-06-21 21:00:00
314,1984169N20137,1984-06-20 00:00:00,1984-06-21 00:00:00,1984-06-21 06:00:00,1984-06-21 12:00:00,1984-06-22 00:00:00
315,1984169N20137,1984-06-20 03:00:00,1984-06-21 03:00:00,1984-06-21 09:00:00,1984-06-21 15:00:00,1984-06-22 03:00:00
316,1984169N20137,1984-06-20 06:00:00,1984-06-21 06:00:00,1984-06-21 12:00:00,1984-06-21 18:00:00,1984-06-22 06:00:00
317,1984169N20137,1984-06-20 09:00:00,1984-06-21 09:00:00,1984-06-21 15:00:00,1984-06-21 21:00:00,1984-06-22 09:00:00
318,1984169N20137,1984-06-20 12:00:00,1984-06-21 12:00:00,1984-06-21 18:00:00,1984-06-22 00:00:00,1984-06-22 12:00:00
319,1984169N20137,1984-06-20 15:00:00,1984-06-21 15:00:00,1984-06-21 21:00:00,1984-06-22 03:00:00,1984-06-22 15:00:00
320,1984169N20137,1984-06-20 18:00:00,1984-06-21 18:00:00,1984-06-22 00:00:00,1984-06-22 06:00:00,1984-06-22 18:00:00
321,1984169N20137,1984-06-20 21:00:00,1984-06-21 21:00:00,1984-06-22 03:00:00,1984-06-22 09:00:00,1984-06-22 21:00:00
322,1984169N20137,1984-06-21 00:00:00,1984-06-22 00:00:00,1984-06-22 06:00:00,1984-06-22 12:00:00,1984-06-23 00:00:00
323,1984169N20137,1984-06-21 03:00:00,1984-06-22 03:00:00,1984-06-22 09:00:00,1984-06-22 15:00:00,1984-06-23 03:00:00
324,1984169N20137,1984-06-21 06:00:00,1984-06-22 06:00:00,1984-06-22 12:00:00,1984-06-22 18:00:00,1984-06-23 06:00:00
325,1984169N20137,1984-06-21 09:00:00,1984-06-22 09:00:00,1984-06-22 15:00:00,1984-06-22 21:00:00,1984-06-23 09:00:00
326,1984169N20137,1984-06-21 12:00:00,1984-06-22 12:00:00,1984-06-22 18:00:00,1984-06-23 00:00:00,1984-06-23 12:00:00
327,1984169N20137,1984-06-21 15:00:00,1984-06-22 15:00:00,1984-06-22 21:00:00,1984-06-23 03:00:00,1984-06-23 15:00:00
328,1984169N20137,1984-06-21 18:00:00,1984-06-22 18:00:00,1984-06-23 00:00:00,1984-06-23 06:00:00,1984-06-23 18:00:00
329,1984169N20137,1984-06-21 21:00:00,1984-06-22 21:00:00,1984-06-23 03:00:00,1984-06-23 09:00:00,1984-06-23 21:00:00
330,1984169N20137,1984-06-22 00:00:00,1984-06-23 00:00:00,1984-06-23 06:00:00,1984-06-23 12:00:00,1984-06-24 00:00:00
331,1984169N20137,1984-06-22 03:00:00,1984-06-23 03:00:00,1984-06-23 09:00:00,1984-06-23 15:00:00,1984-06-24 03:00:00
332,1984169N20137,1984-06-22 06:00:00,1984-06-23 06:00:00,1984-06-23 12:00:00,1984-06-23 18:00:00,1984-06-24 06:00:00
333,1984169N20137,1984-06-22 09:00:00,1984-06-23 09:00:00,1984-06-23 15:00:00,1984-06-23 21:00:00,1984-06-24 09:00:00
334,1984169N20137,1984-06-22 12:00:00,1984-06-23 12:00:00,1984-06-23 18:00:00,1984-06-24 00:00:00,1984-06-24 12:00:00
335,1984169N20137,1984-06-22 15:00:00,1984-06-23 15:00:00,1984-06-23 21:00:00,1984-06-24 03:00:00,1984-06-24 15:00:00
336,1984169N20137,1984-06-22 18:00:00,1984-06-23 18:00:00,1984-06-24 00:00:00,1984-06-24 06:00:00,1984-06-24 18:00:00
337,1984169N20137,1984-06-22 21:00:00,1984-06-23 21:00:00,1984-06-24 03:00:00,1984-06-24 09:00:00,1984-06-24 21:00:00
338,1984169N20137,1984-06-23 00:00:00,1984-06-24 00:00:00,1984-06-24 06:00:00,1984-06-24 12:00:00,1984-06-25 00:00:00
339,1984169N20137,1984-06-23 03:00:00,1984-06-24 03:00:00,1984-06-24 09:00:00,1984-06-24 15:00:00,1984-06-25 03:00:00
340,1984169N20137,1984-06-23 06:00:00,1984-06-24 06:00:00,1984-06-24 12:00:00,1984-06-24 18:00:00,1984-06-25 06:00:00
341,1984169N20137,1984-06-23 09:00:00,1984-06-24 09:00:00,1984-06-24 15:00:00,1984-06-24 21:00:00,1984-06-25 09:00:00
342,1984169N20137,1984-06-23 12:00:00,1984-06-24 12:00:00,1984-06-24 18:00:00,1984-06-25 00:00:00,1984-06-25 12:00:00
343,1984169N20137,1984-06-23 15:00:00,1984-06-24 15:00:00,1984-06-24 21:00:00,1984-06-25 03:00:00,1984-06-25 15:00:00
344,1984169N20137,1984-06-23 18:00:00,1984-06-24 18:00:00,1984-06-25 00:00:00,1984-06-25 06:00:00,1984-06-25 18:00:00
345,1984169N20137,1984-06-23 21:00:00,1984-06-24 21:00:00,1984-06-25 03:00:00,1984-06-25 09:00:00,1984-06-25 21:00:00
346,1984169N20137,1984-06-24 00:00:00,1984-06-25 00:00:00,1984-06-25 06:00:00,1984-06-25 12:00:00,1984-06-26 00:00:00
347,1984169N20137,1984-06-24 03:00:00,1984-06-25 03:00:00,1984-06-25 09:00:00,1984-06-25 15:00:00,1984-06-26 03:00:00
348,1984169N20137,1984-06-24 06:00:00,1984-06-25 06:00:00,1984-06-25 12:00:00,1984-06-25 18:00:00,1984-06-26 06:00:00
349,1984169N20137,1984-06-24 09:00:00,1984-06-25 09:00:00,1984-06-25 15:00:00,1984-06-25 21:00:00,1984-06-26 09:00:00
350,1984169N20137,1984-06-24 12:00:00,1984-06-25 12:00:00,1984-06-25 18:00:00,1984-06-26 00:00:00,1984-06-26 12:00:00
351,1984169N20137,1984-06-24 15:00:00,1984-06-25 15:00:00,1984-06-25 21:00:00,1984-06-26 03:00:00,1984-06-26 15:00:00
352,1984169N20137,1984-06-24 18:00:00,1984-06-25 18:00:00,1984-06-26 00:00:00,1984-06-26 06:00:00,1984-06-26 18:00:00
353,1984169N20137,1984-06-24 21:00:00,1984-06-25 21:00:00,1984-06-26 03:00:00,1984-06-26 09:00:00,1984-06-26 21:00:00
354,1984169N20137,1984-06-25 00:00:00,1984-06-26 00:00:00,1984-06-26 06:00:00,1984-06-26 12:00:00,1984-06-27 00:00:00
355,1984169N20137,1984-06-25 03:00:00,1984-06-26 03:00:00,1984-06-26 09:00:00,1984-06-26 15:00:00,1984-06-27 03:00:00
356,1984169N20137,1984-06-25 06:00:00,1984-06-26 06:00:00,1984-06-26 12:00:00,1984-06-26 18:00:00,1984-06-27 06:00:00
357,1984213N20089,1984-07-31 03:00:00,1984-08-01 03:00:00,1984-08-01 09:00:00,1984-08-01 15:00:00,1984-08-02 03:00:00
358,1984213N20089,1984-07-31 06:00:00,1984-08-01 06:00:00,1984-08-01 12:00:00,1984-08-01 18:00:00,1984-08-02 06:00:00
359,1984213N20089,1984-07-31 09:00:00,1984-08-01 09:00:00,1984-08-01 15:00:00,1984-08-01 21:00:00,1984-08-02 09:00:00
360,1984213N20089,1984-07-31 12:00:00,1984-08-01 12:00:00,1984-08-01 18:00:00,1984-08-02 00:00:00,1984-08-02 12:00:00
361,1984213N20089,1984-07-31 15:00:00,1984-08-01 15:00:00,1984-08-01 21:00:00,1984-08-02 03:00:00,1984-08-02 15:00:00
362,1984213N20089,1984-07-31 18:00:00,1984-08-01 18:00:00,1984-08-02 00:00:00,1984-08-02 06:00:00,1984-08-02 18:00:00
363,1984213N20089,1984-07-31 21:00:00,1984-08-01 21:00:00,1984-08-02 03:00:00,1984-08-02 09:00:00,1984-08-02 21:00:00
364,1984213N20089,1984-08-01 00:00:00,1984-08-02 00:00:00,1984-08-02 06:00:00,1984-08-02 12:00:00,1984-08-03 00:00:00
365,1984213N20089,1984-08-01 03:00:00,1984-08-02 03:00:00,1984-08-02 09:00:00,1984-08-02 15:00:00,1984-08-03 03:00:00
366,1984213N20089,1984-08-01 06:00:00,1984-08-02 06:00:00,1984-08-02 12:00:00,1984-08-02 18:00:00,1984-08-03 06:00:00
367,1984213N20089,1984-08-01 09:00:00,1984-08-02 09:00:00,1984-08-02 15:00:00,1984-08-02 21:00:00,1984-08-03 09:00:00
368,1984213N20089,1984-08-01 12:00:00,1984-08-02 12:00:00,1984-08-02 18:00:00,1984-08-03 00:00:00,1984-08-03 12:00:00
369,1984213N20089,1984-08-01 15:00:00,1984-08-02 15:00:00,1984-08-02 21:00:00,1984-08-03 03:00:00,1984-08-03 15:00:00
370,1984213N20089,1984-08-01 18:00:00,1984-08-02 18:00:00,1984-08-03 00:00:00,1984-08-03 06:00:00,1984-08-03 18:00:00
371,1984213N20089,1984-08-01 21:00:00,1984-08-02 21:00:00,1984-08-03 03:00:00,1984-08-03 09:00:00,1984-08-03 21:00:00
372,1984213N20089,1984-08-02 00:00:00,1984-08-03 00:00:00,1984-08-03 06:00:00,1984-08-03 12:00:00,1984-08-04 00:00:00
373,1984213N20089,1984-08-02 03:00:00,1984-08-03 03:00:00,1984-08-03 09:00:00,1984-08-03 15:00:00,1984-08-04 03:00:00
374,1984213N20089,1984-08-02 06:00:00,1984-08-03 06:00:00,1984-08-03 12:00:00,1984-08-03 18:00:00,1984-08-04 06:00:00
375,1984213N20089,1984-08-02 09:00:00,1984-08-03 09:00:00,1984-08-03 15:00:00,1984-08-03 21:00:00,1984-08-04 09:00:00
